movieId,title,genres,year,genre_(no genres listed),genre_Action,genre_Adventure,genre_Animation,genre_Children,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Fantasy,genre_Film-Noir,genre_Horror,genre_IMAX,genre_Musical,genre_Mystery,genre_Romance,genre_Sci-Fi,genre_Thriller,genre_War,genre_Western,year_norm,num_ratings_norm,avg_rating_norm,bayesian_norm,rating_std_norm,svd_0,svd_1,svd_2,svd_3,svd_4,svd_5,svd_6,svd_7,svd_8,svd_9,svd_10,svd_11,svd_12,svd_13,svd_14,svd_15,svd_16,svd_17,svd_18,svd_19,svd_20,svd_21,svd_22,svd_23,svd_24,svd_25,svd_26,svd_27,svd_28,svd_29,svd_30,svd_31
4084,Beverly Hills Cop II (1987),Action|Comedy|Crime|Thriller,1987,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7327586206896548,0.057750759878419454,0.5736842105263158,0.6015086096521178,0.25575464742492077,0.601397841022003,-0.06887434347946016,0.1787104805148008,0.4218464951916738,-0.11457508105641755,0.08995688936393423,0.10111465395411492,0.14344925349198,-0.04541619353716449,0.10640391929211293,-0.1533202950641147,0.26353553167119226,-0.11717808957243922,-0.2657011427632854,0.09027914975133573,0.06628060234194075,-0.0008072652743844727,0.010351018123041102,-0.0406636889508972,-0.03775251223353316,-0.1357114703243975,-0.11544576317986238,0.0024831729727862353,-0.20729543029946446,-0.0558560605400847,0.06844503880437637,0.12796280241304656,-0.08362553098568552,0.08486589068877162,0.20094829176303844,-0.10377134759239047,0.03189067719844505
4085,Beverly Hills Cop (1984),Action|Comedy|Crime|Drama,1984,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7068965517241352,0.1398176291793313,0.6804347826086956,0.6752939884842699,0.23800627123964735,0.7814489218406044,0.05193626292333823,0.06648587818864327,0.3563524556280356,-0.20321738390687624,-0.13391323983963416,0.0007530020724686444,0.15225104734199785,0.046171715694912595,0.08284505072271516,-0.14970739268044334,0.18882856514316698,-0.14979006734980524,-0.061710490286966874,0.002313727660219421,0.013576812823171192,-0.004981826155762584,0.028160191994525866,-0.03890348795528572,-0.07822921271429374,-0.07790793671488604,0.03403739882305332,-0.04523015674747255,-0.1370081822037365,-0.06318550832379652,0.09830611991909206,0.11315444764592915,-0.0021965025550502327,-0.023700660164252207,0.07476746250226944,-0.1009439041102426,0.004475654405083254
4086,"Big Easy, The (1987)",Action|Crime|Mystery|Romance|Thriller,1987,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0.7327586206896548,0.015197568389057751,0.7,0.6679453942817127,0.15713484026367722,0.3446360337698126,-0.20634588813594956,0.22334173065395704,0.21301117210247256,-0.11073733902760392,0.18103878998049353,-0.05067848914154054,0.38918480862893323,-0.3437196772002985,-0.07150648039027367,0.3508942826472109,-0.10288715111000286,0.008544333365652773,-0.11844925176280455,0.0386866192138296,0.2549233323585257,-0.304509770923036,0.015502018139421026,0.116590805402182,0.0864752615441332,0.041249342354265084,0.03697233504361863,0.11813932440391646,-0.10653391947380253,-0.10374442704757482,-0.03943507318921857,-0.029521927739835287,0.049591224175054655,0.0416425537165419,0.05947634491367644,-0.016974791787692,-0.2077140533155329
4089,Born in East L.A. (1987),Comedy,1987,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7327586206896548,0.00303951367781155,0.4,0.6302826234421821,0.0,0.24778581900929467,-0.03073857731823738,0.30431451279235905,0.34173793849740886,0.11410408697376662,0.32725557684803325,0.10960388260591229,0.4837394563366414,-0.2624510713978538,-0.02232143891676226,0.32889449729423187,-0.21816019979772794,-0.008629045958499717,0.15846797267027246,-0.11033003878482646,0.03719037737322493,-0.23587212500728355,0.047620722666988316,-0.09464492330335446,-0.02681524223120042,-0.004844359252329846,-0.0596720551549551,-0.0015447641556404564,-0.135376329074026,0.06964830228229199,-0.040499845315715766,0.014156244079740515,-0.03151611989763285,-0.01539148188630088,0.006105629274193274,0.011330081831299237,0.025785023280766036
4090,"Brave Little Toaster, The (1987)",Animation|Children,1987,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7327586206896548,0.0243161094224924,0.7125,0.6786239942661154,0.2713543015441073,0.39669096164593737,-0.03034975656209062,0.1075031109135518,0.24945588438113264,0.008864403833031585,-0.14307968956350123,0.3207102377737988,-0.1510801642060518,0.036900237838908764,0.12074227656253332,0.28460615939323974,0.09690489130246496,0.02089046286084991,-0.2981211661277996,0.007827915977108716,-0.20698117605159655,0.4771142226659863,-0.02969601791382557,0.057914080912593,-0.034878087694356796,-0.05652968320831731,-0.08008190088065063,0.14094050771521946,-0.034285659682145815,0.17384294824628033,-0.12510704227178818,0.09415687556311562,-0.04151630398158724,0.09076350523617205,0.008296032417664823,-0.06230705684069325,0.22530559913813136
4091,Can't Buy Me Love (1987),Comedy|Romance,1987,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7327586206896548,0.0121580547112462,0.65,0.6517966310348929,0.09072184232530288,0.3721148238347713,-0.05939578147597039,0.243119264879888,0.24515329623204607,0.24134195454435822,0.16101817902404705,0.11824502962900893,0.18228421289218777,-0.41470651440740175,-0.17834383054969763,0.3574899230170827,-0.27379500298654386,0.010054681439529515,-0.0033915976935846495,-0.11771236600151767,0.16685681883959663,-0.19738022699357582,0.10493706293978722,-0.06959565241329636,-0.016767205107374953,-0.08757486510585728,0.08741830563433228,-0.060350877583008514,0.03442255523831232,0.0797469727306571,-0.1798144843599223,-0.005147167897408162,0.00631175318391938,0.06009877083698167,0.11276544460784865,-0.1668807161490955,-0.029706347881319654
4092,Cherry 2000 (1987),Romance|Sci-Fi,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.7327586206896548,0.0060790273556231,0.45,0.6197503146533841,0.1111111111111111,0.3376638939603411,-0.3132020665776357,-0.05670103083208874,0.018566634873946698,-0.2943763977084705,-0.16262468440520442,0.09794299961113041,-0.09508282789691509,0.13231241813537178,0.007730040266542343,0.18249308568756845,-0.03234887955744426,-0.031499228121639515,0.11973001777420365,-0.09392078492756697,-0.07929423852336884,-0.198509624141865,-0.1785019295637667,-0.06898160171833324,0.056396429742516824,0.0042511509466439355,0.10847017268537629,-0.13247936160778348,0.16330723728116509,0.23670344968749382,-0.027208033268070305,-0.07265896605072765,0.03764429114966092,-0.14078665422592557,0.5444284109172766,-0.09961554865922939,0.21310500113121045
4093,Cop (1988),Thriller,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7413793103448256,0.00303951367781155,0.3,0.6214873991295917,0.0,0.20027365066088476,0.08801392907616536,-0.15746323163507833,-0.28166413941409246,-0.058092447788999746,0.07976369329251716,0.3802812476571944,0.09176969477500149,-0.1925502579176293,-0.2368419103872963,-0.2793683026206141,-0.05359270073968142,-0.1411689033963192,-0.1097196400825929,0.2571458135740736,0.033619942054348484,-0.08727981290305781,0.09156237020878602,0.21173566460913784,-0.16274021377213002,-0.12612783506369285,-0.14284400042906673,-0.011053532255939195,-0.33236650656563244,0.06318408486414205,-0.17874185124678563,0.020489615873482168,0.09439311547283359,0.02724135515132339,-0.13650013385027562,0.02923605729404369,-0.33498095460580474
4102,Eddie Murphy Raw (1987),Comedy|Documentary,1987,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7327586206896548,0.0182370820668693,0.7,0.669903548484531,0.43319085976928723,0.4562737771292036,0.0265107188278581,0.11365436913872466,0.2186187193393895,-0.08227895766243903,0.1905208530793264,0.06497927789444154,0.3711292044516086,-0.3499384671357266,-0.04420056229420409,0.08285685447096816,0.00955826107664512,0.1295367490185045,0.05984691822569334,0.013535756048371001,0.01499026999588006,-0.197812383836721,0.11915424331439205,-0.21877893414371494,0.007462302034750135,-0.002907056620989016,0.05227492272842349,-0.0823347572895064,-0.273514088432841,-0.12067487282251817,-0.17765370160132052,-0.09709134354609773,0.0630296731621646,-0.3616150781122999,0.07068722832932992,-0.08238166917936351,-0.07474668824137759
4103,Empire of the Sun (1987),Action|Adventure|Drama|War,1987,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.7327586206896548,0.030395136778115502,0.79,0.719996601545708,0.291159170474571,0.5252383182019139,-0.04883593004925618,0.3707862662256756,0.24035652228364635,0.19911591592921354,0.21438724801955306,0.08811789078196323,0.29227431567669715,0.1621728495519561,-0.1284770721589617,0.2371007398602203,0.04493673540191553,0.05601442804126944,-0.020843126752044718,0.15039351371804097,-0.011223631416092141,-0.022362205519203752,0.005052873582555798,-0.07225155697363307,-0.038297949021007666,0.015936582011276595,-0.08096052297375175,0.18448584881359895,0.02521522746408893,0.2732765316948645,-0.16020576190358035,0.2303021989421015,0.07833634672273317,-0.0628399765338734,0.08525858564989391,0.004826223998515929,-0.029570596335245253
4104,Ernest Goes to Camp (1987),Comedy,1987,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7327586206896548,0.015197568389057751,0.27999999999999997,0.5313138773135081,0.1314684396244359,0.36804630453652615,-0.04243957287529799,0.12532338499517498,0.2904933603942373,-0.1641713913308354,0.03965795020858276,0.22731569985496727,-0.12072640593324209,-0.12181467874975034,-0.0029491343673000844,0.07274866955451458,0.4224938034789792,-0.03412628704663041,-0.3051553885245269,-0.0825997236411181,-0.14289634993354072,0.4824808733992205,-0.01073726158291057,0.02488127669845755,-0.03520965542620729,-0.12030558008334971,-0.020538659442407087,0.11734917624852367,-0.026765671462207784,0.16574221725038094,-0.11473531529038221,0.11771387919028822,0.02572220273509085,0.10478859507695731,0.047078448187161,-0.11080424559121792,0.054193277636112265
4105,"Evil Dead, The (1981)",Fantasy|Horror|Thriller,1981,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.6810344827586192,0.0668693009118541,0.7636363636363637,0.7280300378943199,0.2680100840691232,0.5887864782191199,0.0587864761282188,0.2150955213048492,0.1205779844289666,-0.27569286364071255,0.1735040187540589,0.27751713291478436,-0.22377407718101805,0.3200288081057934,-0.1871631199462641,0.13702739473912623,-0.1806060851995586,0.03213650996828807,-0.14971202910000977,-0.0776137114895118,-0.014830327163874819,-0.1371990904145192,0.026046592740266387,0.027598209985418513,-0.06048245516076711,-0.02089771162438231,0.11905644892717236,-0.031923440508111564,-0.05694972886191847,0.15051065341002745,0.0003321562265078657,-0.12276798859079596,0.07352644216857505,0.10751852647493777,0.15293722516438904,-0.12827790712662276,0.0016199033434950193
4109,Flowers in the Attic (1987),Drama|Thriller,1987,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.7327586206896548,0.02127659574468085,0.5142857142857143,0.5967937221603258,0.33245032957470916,0.3167874217879871,-0.17755333110486712,0.19626316514660994,-0.04474425608609381,0.1358211638492595,-0.012728863535341877,0.13586160887581994,-0.31151540718300397,0.12324529629120166,0.33438896605699436,0.12991396442295355,0.18122483553481827,-0.24417532966746053,-0.24001933516126792,-0.2545570744707663,0.2916736221148375,-0.040505785252576525,0.12084362794222571,-0.25375417102262715,-0.11478824627871452,0.02886410441001751,-0.08485186547718997,-0.03573542178552097,-0.03312547258718398,0.10932992084240531,-0.19693104544324191,-0.09342415977003468,-0.0744130646070728,0.15724033664202808,0.20302455453815094,-0.09964441556596675,0.06759451623304032
4110,"Fourth Protocol, The (1987)",Thriller,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7327586206896548,0.00303951367781155,0.6,0.6478730720673631,0.0,0.18461093789828698,-0.13152564892279717,0.09486171746267712,0.10215947523838412,-0.028571821526704046,-0.1568309494770532,-0.13290576288961714,-0.005061302290063558,0.023185013939162183,-0.164012061600231,0.0850059691759525,-0.03525398931594108,-0.16541847788235925,0.05138113947340348,-0.30083354386615646,0.15371356602376618,0.031222734652188895,-0.01552713257175392,0.3294671231082127,0.1888163993557674,0.17655733194747203,-0.04268737014177958,0.2890337671345461,0.4332250645927634,-0.2583589993427377,-0.11345122390450765,0.00754071438248552,0.07757283661354095,0.03985836034250737,-0.10662815830331035,0.34347716278505663,0.19944718630662747
4111,Gardens of Stone (1987),Drama|War,1987,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.7327586206896548,0.00303951367781155,0.6,0.6478730720673631,0.0,0.22408343545104278,-0.28964589833991045,0.2192411868005593,0.13449328641044475,0.08076157688580048,-0.2225254406307045,-0.3371397266075451,-0.017463316189472416,-0.3119932102640438,0.017724347130258434,0.16659691266928395,-0.04298120141982582,0.07965102770429419,-0.05048286290876599,-0.04677241220996196,0.13894042165047535,-0.08047498632562068,-0.059256746197856494,0.07775343700181771,0.0749238173747395,-0.26556898071927604,0.024740607009382926,0.09631463513856975,-0.11847064840491314,-0.2480274278198323,-0.04373915375126788,-0.1163018771551452,-0.30694292335705514,-0.30635060670542474,0.20758183699968308,-0.16918281701033175,-0.13876476158940382
4113,"Glass Menagerie, The (1987)",Drama,1987,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7327586206896548,0.0060790273556231,0.6,0.644002916828237,0.4444444444444444,0.22930082316223988,-0.20533227629923947,0.32130008294971524,0.0922374264167825,0.33260602265185873,0.09403324290060544,-0.06086361440023658,0.0990486561067828,0.469118881500449,-0.2522240709810579,-0.008210025267747006,0.3327331777050111,0.151176098703699,-0.2753219423146159,0.32065809108439297,-0.11706781759649555,0.1588500519587368,-0.05071090033633833,0.005607874848475805,-0.010574615328141326,-0.018532892793894182,-0.029921941229263893,0.06662842904255638,-0.04023269882957275,0.07109670712681422,-0.022977232986222278,-0.0017159927457426679,0.05095617047882676,-0.007974821651122033,-0.05316252894345335,-0.06726985493382263,0.006391095384462968
4115,Hiding Out (1987),Comedy,1987,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7327586206896548,0.00303951367781155,0.4,0.6302826234421821,0.0,0.24778581900929467,-0.03073857731823738,0.30431451279235905,0.34173793849740886,0.11410408697376662,0.32725557684803325,0.10960388260591229,0.4837394563366414,-0.2624510713978538,-0.02232143891676226,0.32889449729423187,-0.21816019979772794,-0.008629045958499717,0.15846797267027246,-0.11033003878482646,0.03719037737322493,-0.23587212500728355,0.047620722666988316,-0.09464492330335446,-0.02681524223120042,-0.004844359252329846,-0.0596720551549551,-0.0015447641556404564,-0.135376329074026,0.06964830228229199,-0.040499845315715766,0.014156244079740515,-0.03151611989763285,-0.01539148188630088,0.006105629274193274,0.011330081831299237,0.025785023280766036
4116,Hollywood Shuffle (1987),Comedy,1987,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7327586206896548,0.00303951367781155,1.0,0.6830539693177248,0.0,0.15651806061422252,-0.22721371717818717,0.208207432738055,-0.23036057362615048,0.0608433739446722,0.0044282512222405986,-0.12206323411702846,-0.07780542534449451,-0.22745431198233845,0.0637155429232895,-0.06405510240165646,-0.09065894483983798,0.40834601829682815,0.14151106299111205,-0.14728049915520633,-0.25692803277168913,0.051393767930041995,0.26170803878182664,0.037534413155570184,0.04985380399203438,-0.23867332735127633,0.24619415302591582,0.28349418628098005,-0.1983407051959219,-0.2923496033404298,0.07761307031126241,0.04030616996467784,-0.016322088128093142,-0.22264718898247313,0.034271317145047456,-0.05111281244967342,-0.03375422402773965
4117,Hope and Glory (1987),Drama,1987,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7327586206896548,0.00911854103343465,0.8666666666666666,0.7005480189508927,0.18144368465060579,0.2996537692135573,-0.10302174013033782,0.3339658037727533,0.29081140606788175,0.023766777234056256,0.3116285224695013,0.10992092154998155,0.47966650691853097,-0.2045819115841052,0.005233437475713302,0.333349406811892,-0.2579271309656221,-0.019212401895574868,0.15520902519598984,-0.0725909674578941,0.037896097172636034,-0.26132825761779493,0.009350726007482508,-0.029432991643585326,-0.02515091013471866,0.04973713089478476,-0.10181579681097988,0.045894737201355604,-0.04227175162111354,0.10815235141097504,-0.008676350664763794,0.06497483792932507,-0.040594859109969975,0.005219876319409968,0.09057905792765697,-0.004027629207027131,0.021304790004663485
4121,Innerspace (1987),Action|Adventure|Comedy|Sci-Fi,1987,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.7327586206896548,0.0364741641337386,0.625,0.637743177064451,0.26905496165388293,0.5082185427151755,-0.22879275157527493,0.37169206722208703,0.28218789468276345,-0.026752582857570338,0.10866113132226399,-0.17413474896265987,0.23666299804795343,0.05716325240071187,-0.20812442292187383,0.11836023337498998,0.37832533179570643,-0.023213494371886655,0.0071613179247900175,-0.1221344499393927,-0.01894705251342288,0.008331362067319782,-0.07290755753194486,0.16930809624473064,0.023135502951901202,0.0036087392403460704,-0.0915670651168816,0.11950765804886061,0.02215321840511457,0.2469896084555536,-0.04179643179947798,0.1487336719893453,0.038308149524276476,0.07010432920932627,0.06312609057291547,-0.008478789205475096,-0.008469848258259525
4123,Ishtar (1987),Comedy,1987,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7327586206896548,0.00303951367781155,0.4,0.6302826234421821,0.0,0.24778581900929467,-0.03073857731823738,0.30431451279235905,0.34173793849740886,0.11410408697376662,0.32725557684803325,0.10960388260591229,0.4837394563366414,-0.2624510713978538,-0.02232143891676226,0.32889449729423187,-0.21816019979772794,-0.008629045958499717,0.15846797267027246,-0.11033003878482646,0.03719037737322493,-0.23587212500728355,0.047620722666988316,-0.09464492330335446,-0.02681524223120042,-0.004844359252329846,-0.0596720551549551,-0.0015447641556404564,-0.135376329074026,0.06964830228229199,-0.040499845315715766,0.014156244079740515,-0.03151611989763285,-0.01539148188630088,0.006105629274193274,0.011330081831299237,0.025785023280766036
4124,Jaws: The Revenge (1987),Horror|Thriller,1987,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.7327586206896548,0.0121580547112462,0.25,0.5404520571362871,0.15713484026367722,0.29676636788299926,0.09998852759167323,0.05548033611341591,0.2893797747734533,-0.022196955709878303,-0.027391519250761397,-0.1849560163498989,-0.01535389245337782,-0.24178637178974183,-0.08634495031820971,-0.27835747466176425,0.26021410560407543,-0.12742052428213957,-0.11068425331020078,-0.08234870914442408,0.018506669883910493,0.13012857689175927,0.03246125628044837,0.0368545384438791,-0.002698413572542323,0.0046490120269305065,0.13821874358026348,-0.47071796573075125,-0.0941023821944453,-0.2355946833473091,0.12561941377120603,0.09120329223978349,0.2184524261779992,-0.01754136037398921,0.3164070716601798,-0.05691373546095528,-0.18113622568139245
4125,Leonard Part 6 (1987),Comedy|Sci-Fi,1987,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.7327586206896548,0.0060790273556231,0.15,0.5712451103036784,0.1111111111111111,0.29875285614967506,-0.04742907423124782,0.34021940843503534,0.37689671774454714,0.04873454403678337,0.3815193583639637,0.13651276254959852,0.4098509911759217,-0.2157937049301074,0.033234080411692256,0.40529201964275563,-0.10103157457853895,0.013897256805844999,-0.04351528371099334,-0.07025167553622795,-0.023480716062839115,0.07800833889304969,0.03144501172007087,-0.12424324515778445,-0.07213153318521703,-0.002305788214722322,-0.06377611258165568,0.09206865164586245,-0.1415687413006367,0.1286350626388905,-0.051093693458075226,0.06125995259857275,0.021809914569592838,0.016497497655874795,-0.018208745917350836,-0.012356149383765627,0.044615013736707405
4126,Less Than Zero (1987),Drama,1987,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7327586206896548,0.0121580547112462,0.7,0.6657147027722187,0.18144368465060576,0.33636689142542653,-0.20885985300081122,0.43799007126657824,0.2080089818344885,0.3656211048325361,0.2149388215192865,-0.004460914336420875,0.4492136483866334,0.18974017775043128,-0.2047175911650575,0.12219338393530436,0.017703170797884717,0.11948683327344654,0.05770619433725685,0.14196741746230943,-0.01339479926528285,-0.2566311868111362,-0.025366378877108152,-0.07340110365080543,0.005047264296034345,-0.01978111096883586,-0.05878907413162063,-0.05145581594663356,-0.10371377563360044,0.0594993341501479,-0.0024852239547385573,0.012878585439002993,-0.00587011888501804,0.011956389972136607,-0.03814565070152757,-0.0288134169482082,-0.0014759007978759188
4127,"Like Father, Like Son (1987)",Comedy,1987,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7327586206896548,0.00911854103343465,0.33333333333333337,0.5808753834207715,0.09072184232530289,0.2960729881665785,-0.18841554373518962,0.3183132037649018,0.12921204504359562,0.2990716551783073,0.09581977332655534,0.02795174025899784,-0.0002042396061737926,0.3543767519879303,-0.2560653680776364,0.07627902103144218,0.3307651658296079,0.12123233397365665,-0.36611696912361597,0.2724356976701263,-0.06139617677911868,0.2413615000627581,0.01731760689642398,-0.02704162288009954,-0.003020227595788501,-0.03662014238712188,-0.012072643584636385,0.08987469607288058,-0.0012418975399738465,0.08853405001857707,-0.07402739222574813,-0.011329228898057972,0.10186303515878424,0.03525457165681172,-0.041418728257297414,-0.16479632979043193,0.059230182216809264
4128,"Lost Boys, The (1987)",Comedy|Horror|Thriller,1987,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.7327586206896548,0.0790273556231003,0.7423076923076923,0.7166986564716613,0.3148131389263253,0.6039493276520556,-0.18622579580764098,0.22686596339143741,0.19128133655123775,-0.023829131022466435,-0.08652453569091574,0.16933101628333486,0.011467500081146392,-0.11511189695829097,-0.1914147942872297,0.042648940463885496,0.0888670007656372,-0.07080118416034477,-0.05883407013849251,0.04479996543216673,0.06789907136623832,-0.2626535521450397,-0.06065344315911611,0.10393278930945016,-0.012243179006018306,-0.015412660984695634,0.02902395078629952,-0.11693220757174766,-0.05868496748417354,0.049246062600678105,0.0800109510426487,0.22094103689696407,0.10924202338974291,0.20322987105306117,0.3442355848472035,-0.26238052357809144,-0.030282025249280784
4129,Made in Heaven (1987),Fantasy|Romance,1987,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.7327586206896548,0.00303951367781155,0.2,0.6126921748170012,0.0,0.17062140606418338,-0.20653653048937837,0.283133403746411,0.02482889041228964,0.42910986955129454,0.007413272067180725,-0.1099052797368473,0.13643979055175384,0.5004589816125085,-0.3393361330636475,-0.1309364037120123,0.2659495225627162,0.14434290641437694,-0.10168710992039441,0.3251661070756024,-0.06759280801254905,-0.14245082825212219,-0.04402134319248104,0.049685555703415256,0.04126786227912809,-0.022865728199565262,-0.02195129169447646,-0.028922264877495198,-0.022475288225326177,0.006102820964056102,-0.009257563182967757,-0.05546778050611212,0.0014889291986310944,-0.04227966549995136,-0.03303367464067248,-0.05001866135152463,-0.016597894319640153
4130,Maid to Order (1987),Comedy|Fantasy,1987,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7327586206896548,0.00911854103343465,0.36666666666666664,0.588354923141404,0.09072184232530288,0.25239535629058785,-0.3095736342837474,0.2953397182159611,-0.025922749791498795,0.2637739695946271,-0.0006313408966274096,-0.1109020094702872,0.12345981848581987,0.48724994543209443,-0.25984672654169444,-0.09427041349722473,0.19822888207077446,0.09478334342529322,-0.1404134670633219,0.3652307122725211,-0.05385655546430333,-0.25212494683262837,-0.11712034690557066,0.11213511750146084,0.0362748682765217,0.015097742491037324,-0.06716657858444096,-0.09848943969363964,-0.08761962073310733,0.09121538599470536,0.018030992474788777,-0.0178899008845366,0.07601442484576157,0.07718588739821146,-0.024437750146952108,-0.05140585137155356,-0.010210215609034925
4131,Making Mr. Right (1987),Comedy|Romance|Sci-Fi,1987,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.7327586206896548,0.00911854103343465,0.36666666666666664,0.588354923141404,0.24002743327436518,0.24299315088387996,-0.16458226083389446,0.29697352254981696,0.13658975400740708,0.17738344660732303,0.1548625484741306,-0.0034263104330257694,0.04697710672127836,0.35251417931552653,-0.12070230251114636,0.11187002540775842,0.33327838317572545,0.13062720631659244,-0.3831057174369708,0.24954555818157018,-0.143352881784826,0.41533123345172945,-0.04604718751128324,-0.04050787104097852,-0.05611060582889781,-0.011495762579198167,-0.03439523594804529,0.1463779651287807,-0.046189387893068874,0.11714279304741834,-0.034247381949386486,0.052862335603768906,0.08702624648846026,0.027032508632344653,-0.05820748280789799,-0.07638003034310183,0.02773103096796371
4132,Mannequin (1987),Comedy|Romance,1987,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7327586206896548,0.0243161094224924,0.525,0.5969682628018432,0.34375250520170975,0.4079701431872518,-0.13052898940363247,0.3241860880367038,0.32500988015381366,0.11635025365175664,0.17820748347161472,-0.05726707705887958,0.19206688492315477,-0.032613017769632324,-0.30220052053436647,-0.09878504515577372,0.540330594788109,-0.05443245805490987,-0.0428965231011967,-0.11024010357900069,-0.0681880793143293,-0.0003812635610148546,0.039744668784429775,0.0827710024459622,0.004340532715870142,-0.12380169994287717,-0.03526116927842293,-0.09624853762507295,-0.1381089500702996,0.0885740684126291,-0.0422564584201096,0.01713542219849119,0.007867592744684244,0.04727157545004211,0.09664146884385176,-0.1675879548486158,-0.04019919011247715
4133,Masters of the Universe (1987),Action|Adventure|Fantasy|Sci-Fi,1987,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.7327586206896548,0.0243161094224924,0.5125,0.5915245473708918,0.2962136128019289,0.3369591519853153,-0.10299084325598197,0.16369977507317596,0.10895760453200663,-0.22636325718138223,0.0694247313481223,0.1186947859357677,0.02392280267986118,-0.10753619721548754,0.13055039606556665,-0.11389449838726598,0.397167250727984,-0.03612996805215007,-0.032333555289576994,-0.17344199409607397,-0.2718324376410174,0.1325310644546367,-0.2543909083143272,0.26381768075797046,-0.13165263943949565,0.11105268236753958,-0.10050180359727898,-0.12814101648939005,0.28179141847433503,0.05590660212505988,0.053074530756023974,0.09370481934571631,0.06800186117668601,0.06352709666543682,0.059741596891493026,-0.12188244165499806,-0.3626782227231047
4135,"Monster Squad, The (1987)",Adventure|Comedy|Horror,1987,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7327586206896548,0.00303951367781155,1.0,0.6830539693177248,0.0,0.17811546730167757,-0.019853397389914464,-0.038830250207239424,-0.11547869839349922,0.06364185762690482,-0.12957189512304543,0.10668750994023432,0.00789165324805767,-0.17914991811269096,-0.06398314870507071,0.07823654501577984,-0.09313986197559714,0.07105958453510537,-0.43653453687033467,0.1276985177404117,0.2590455510548447,-0.09283888565746003,-0.10924975917555353,0.30246030880234775,-0.12594226835770686,0.2883651742299096,0.22691194902669073,0.04351780837124195,0.047157611093758295,-0.06106095562246679,0.2751345978233108,0.013574049530909345,-0.032194236042618125,0.31111122847246253,0.21829921286510987,-0.1082615295211225,-0.2954202119246313
4138,My Demon Lover (1987),Comedy|Horror,1987,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7327586206896548,0.0060790273556231,0.2,0.5793293110286294,0.0,0.29588846011388964,-0.16869274573042703,0.4157864211435967,0.2582095654038775,0.38584524133532927,0.23561599349650603,-0.0011101389417496207,0.4376256583469582,0.1716100744684767,-0.25732394360520094,0.13826222592359258,0.035809327150469195,0.09670107564376312,0.039134145021814976,0.15386839659650142,-0.02195091720380398,-0.2674451218075737,0.0021737251896969487,-0.031238518168956047,0.010509609560634446,-0.019690470494352713,-0.057629645606678735,-0.02168041961941264,-0.11128691106492576,0.05336701000840212,-0.035097207177032116,-0.02953018084217902,-0.021122360684189108,-0.040937076076177505,-0.019223112200084113,-0.027639499350071473,0.00633071027049232
